domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
missnella.com,Miss Nella,ext_36ce25215b20df0b07a5249b,WH | Lip Balm Retail Display *Organic Lip Balm Collection*,beauty_formula,hold_source_gap,true,false,false,false,53.75,USD,out_of_stock,377,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/xl-lip-balm-retail-display-organic-lip-balm-collection
missnella.com,Miss Nella,ext_ce9afe62b715b4fad61face6,WH | Lollypop Blush,beauty_formula,hold_source_gap,true,false,false,false,2.3,USD,in_stock,280,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/blush-lollypop-pack-of-3
missnella.com,Miss Nella,ext_af758de3d843c03fe9548105,WH | Luvvy Wuvvy Lip Balm,beauty_formula,hold_source_gap,true,false,false,false,1.95,USD,in_stock,371,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/xl-lip-balm-luvvy-wuvvy-pack-of-5
missnella.com,Miss Nella,ext_8f2cb8f0cc6857a78ebdd5f9,WH | Once Upon a Nail Stickers,beauty_formula,hold_source_gap,true,false,false,false,1.49,USD,in_stock,197,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/once-upon-a-nail-stickers-1
missnella.com,Miss Nella,ext_53d8b7377873cf1ae1001c1b,WH | Pomegranate Fizz Blush,beauty_formula,hold_source_gap,true,false,false,false,2.3,USD,in_stock,288,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/blush-pomegranate-fizz-pack-of-3
missnella.com,Miss Nella,ext_52fecdaf5a439f0211547627,WH | Pretty Pop Nail Stickers,beauty_formula,hold_source_gap,true,false,false,false,1.49,USD,in_stock,197,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/wh-pretty-pop-nail-stickers
missnella.com,Miss Nella,ext_0d43c2e4f17599db42623f5f,WH | Snow Cute Nail Stickers,beauty_formula,hold_source_gap,true,false,false,false,1.49,USD,in_stock,202,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/wh-snow-cute-nail-stickers
missnella.com,Miss Nella,ext_5f24f69f578451c59693798b,WH | Sugar Plum Lip Balm,beauty_formula,hold_source_gap,true,false,false,false,1.95,USD,in_stock,378,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/xl-lip-balm-sugar-plum-pack-of-5
mossnoor.com,Moss & Noor,ext_a7ab937f43db2868c6f9e383,After Workout Shower Gel – Clean Eucalyptus,beauty_formula,hold_source_gap,true,false,false,true,10,USD,in_stock,323,true,true,false,false,false,true,missing_how_to,https://mossnoor.com/products/after-workout-shower-gel-clean-eucalyptus
mossnoor.com,Moss & Noor,ext_83b8555768814cac5243aef1,After Workout Shower Gel – Crispy Cucumber 500 ml,beauty_formula,hold_source_gap,true,false,false,true,16,USD,in_stock,336,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://mossnoor.com/products/after-workout-shower-gel-crispy-cucumber
mossnoor.com,Moss & Noor,ext_67472974111568c15ac3920d,After Workout Shower Gel – Fresh Grapefruit,beauty_formula,hold_source_gap,true,false,false,true,10,USD,in_stock,323,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://mossnoor.com/products/shower-gel
mossnoor.com,Moss & Noor,ext_cf945cc7bfe99bf9864bd6df,After Workout Shower Gel – Fresh Grapefruit 500 ml,beauty_formula,hold_source_gap,true,false,false,true,16,USD,in_stock,336,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://mossnoor.com/products/after-workout-shower-gel-fresh-grapefruit-500-ml
mossnoor.com,Moss & Noor,ext_876342422f9629ea9363953c,After Workout Shower Gel – Light Mint,beauty_formula,hold_source_gap,true,false,false,true,10,USD,in_stock,323,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://mossnoor.com/products/after-workout-shower-gel-light-mint
oiluj.com,OILUJ,ext_ab35eb07e8635bb1e1be3ebf,"OILÙJ, Life Oil",beauty_formula,hold_source_gap,true,true,true,true,65,USD,in_stock,133,true,false,true,false,false,true,missing_full_inci,http://www.oiluj.com/store/p5/OIL%C3%99J%2C_Life_Oil.html
oiluj.com,OILUJ,ext_1493a61baf165a6c00e4977b,"OILÙJ, Life Oil: Organic Moringa/ French Lavender Blend",beauty_formula,hold_source_gap,true,true,true,true,65,USD,in_stock,177,true,false,true,false,false,true,missing_full_inci,http://www.oiluj.com/store/p12/OIL%C3%99J%2C_Life_Oil%3A_Organic_Moringa%2F_French_Lavender_Blend.html
oiluj.com,OILUJ,ext_07cfaab25950196c3ec1b5f3,"OILÙJ, Life Oil: Organic Moringa/Sandalwood Blend",beauty_formula,hold_source_gap,true,true,true,true,65,USD,in_stock,205,true,false,true,false,false,true,missing_full_inci,http://www.oiluj.com/store/p11/OIL%C3%99J%2C_Life_Oil%3A_Organic_Moringa%2FSandalwood_Blend.html
rmsbeauty.com,RMS Beauty,ext_9ed40a265f7b8f06d4c05645,The Artist Toolkit,beauty_formula,hold_source_gap,true,false,true,false,187,USD,in_stock,0,true,false,false,false,false,true,missing_or_short_description|missing_full_inci|missing_how_to,https://www.rmsbeauty.com/products/the-artist-toolkit
upcirclebeauty.com,UpCircle Beauty,ext_092b6aa9139491c529586778,Bamboo Cotton Buds - 200 Pieces,beauty_formula,hold_source_gap,true,true,true,false,7,USD,in_stock,335,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://upcirclebeauty.com/products/bamboo-cotton-buds
upcirclebeauty.com,UpCircle Beauty,ext_08c2ddfec1c05e891513988b,Organic Muslin Face Cloths,beauty_formula,hold_source_gap,true,false,false,true,15,USD,in_stock,561,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://upcirclebeauty.com/products/organic-muslin-cloths
upcirclebeauty.com,UpCircle Beauty,ext_ab96b5d595d2fcba9ab8e9b6,Refill Safety Razor Blades – Pack Of 10,beauty_formula,hold_source_gap,true,false,false,false,5,USD,in_stock,584,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://upcirclebeauty.com/products/refill-razor-blades
upcirclebeauty.com,UpCircle Beauty,ext_f79a99a09a933e731880cdfb,Safety Razor Stand,beauty_formula,hold_source_gap,true,true,true,false,14,USD,in_stock,1165,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://upcirclebeauty.com/products/safety-razor-stand
upcirclebeauty.com,UpCircle Beauty,ext_48bff725ea55adb2e644f108,UpCycled Beauty Hardback Book,beauty_formula,hold_source_gap,true,false,false,true,24,USD,in_stock,588,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://upcirclebeauty.com/products/homemade-beauty-recipe-book
us.oiolab.co,Oio Lab,ext_3a23e2090b4ac8dfcf1301fc,Aquasphere,beauty_formula,hold_source_gap,true,true,true,true,60,USD,in_stock,1603,true,true,false,false,false,true,missing_how_to,https://us.oiolab.co/products/aquasphere
